"Year","Disease","Number","Tm","DwTm","D","Tx","DwTx","Tn","DwTn","S","DwS","S%N","P","DwP","P%N","S_G","Pd","BS","DwBS","BS%","HDD","CDD","Avg_case","Med_case","Above_Avg","Above_Med"
2011,"Shigellosis",13,7.99,2.52,1.1,19.79,2.31,-3.34,2.3,12.04,2.97,62.38,116.22,2.23,120.86,5.84,10.52,124.89,0.03,97.06,283.61,7.14,8.92307692307692,10,"Yes","Yes"
2011,"Syphilis - Infectious",36,7.99,2.52,1.1,19.79,2.31,-3.34,2.3,12.04,2.97,62.38,116.22,2.23,120.86,5.84,10.52,124.89,0.03,97.06,283.61,7.14,30.2307692307692,22,"Yes","Yes"
2011,"Syphilis - Non-Infectious or Stage Pending",13,7.99,2.52,1.1,19.79,2.31,-3.34,2.3,12.04,2.97,62.38,116.22,2.23,120.86,5.84,10.52,124.89,0.03,97.06,283.61,7.14,13.7692307692308,10,"No","Yes"
2011,"Tetanus",0,7.99,2.52,1.1,19.79,2.31,-3.34,2.3,12.04,2.97,62.38,116.22,2.23,120.86,5.84,10.52,124.89,0.03,97.06,283.61,7.14,0.0769230769230769,0,"No","No"
2011,"Toxoplasmosis",2,7.99,2.52,1.1,19.79,2.31,-3.34,2.3,12.04,2.97,62.38,116.22,2.23,120.86,5.84,10.52,124.89,0.03,97.06,283.61,7.14,1.38461538461538,1,"Yes","Yes"
2011,"Tuberculosis",9,7.99,2.52,1.1,19.79,2.31,-3.34,2.3,12.04,2.97,62.38,116.22,2.23,120.86,5.84,10.52,124.89,0.03,97.06,283.61,7.14,7.15384615384615,8,"Yes","Yes"
2011,"Typhoid",1,7.99,2.52,1.1,19.79,2.31,-3.34,2.3,12.04,2.97,62.38,116.22,2.23,120.86,5.84,10.52,124.89,0.03,97.06,283.61,7.14,1,1,"No","No"
2011,"Vancomycin Resistant Enterococcus",18,7.99,2.52,1.1,19.79,2.31,-3.34,2.3,12.04,2.97,62.38,116.22,2.23,120.86,5.84,10.52,124.89,0.03,97.06,283.61,7.14,30.3076923076923,18,"No","No"
2011,"Verotoxigenic E.coli",18,7.99,2.52,1.1,19.79,2.31,-3.34,2.3,12.04,2.97,62.38,116.22,2.23,120.86,5.84,10.52,124.89,0.03,97.06,283.61,7.14,12.8461538461538,14,"Yes","Yes"
2011,"West Nile Virus",0,7.99,2.52,1.1,19.79,2.31,-3.34,2.3,12.04,2.97,62.38,116.22,2.23,120.86,5.84,10.52,124.89,0.03,97.06,283.61,7.14,0.230769230769231,0,"No","No"
2011,"Yersiniosis",1,7.99,2.52,1.1,19.79,2.31,-3.34,2.3,12.04,2.97,62.38,116.22,2.23,120.86,5.84,10.52,124.89,0.03,97.06,283.61,7.14,2.46153846153846,2,"No","No"
2012,"Acquired Immune Deficiency Syndrome",2,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,3.76923076923077,3,"No","No"
2012,"Acute Flaccid Paralysis",0,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,0.0769230769230769,0,"No","No"
2012,"Amebiasis",4,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,5.76923076923077,6,"No","No"
2012,"Botulism",0,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,0.0769230769230769,0,"No","No"
2012,"Campylobacteriosis",188,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,158.307692307692,159,"Yes","Yes"
2012,"Chlamydia",2614,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,2343.53846153846,2466,"Yes","Yes"
2012,"Clostridium difficile",501,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,337.230769230769,0,"Yes","Yes"
2012,"Creutzfeldt-Jakob Disease - Classic",3,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,1.38461538461538,1,"Yes","Yes"
2012,"Cryptosporidiosis",18,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,19.3076923076923,18,"No","No"
2012,"Cyclosporiasis",0,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,1.53846153846154,2,"No","No"
2012,"Encephalitis - Viral",1,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,0.923076923076923,1,"Yes","No"
2012,"Giardiasis",96,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,89.4615384615385,93,"Yes","Yes"
2012,"Gonorrhea",119,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,126.153846153846,113,"No","Yes"
2012,"Group A Streptococcal Disease Invasive",0,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,6.38461538461539,0,"No","No"
2012,"Group A Streptococcal Disease Invasive -> Severe",11,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,6.30769230769231,7,"Yes","Yes"
2012,"Group A Streptococcal Disease Invasive -> non-Severe",13,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,9.92307692307692,12,"Yes","Yes"
2012,"Group B Streptococcal Disease of the Newborn",1,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,2.15384615384615,2,"No","No"
2012,"Haemophilus influenzae Type b Invasive Disease",1,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,0.538461538461538,1,"Yes","No"
2012,"Hepatitis A",2,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,4.76923076923077,3,"No","No"
2012,"Hepatitis B - Acute",1,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,6,6,"No","No"
2012,"Hepatitis B - Chronic",9,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,9.61538461538461,11,"No","No"
2012,"Hepatitis B - Chronic or Unspecified",0,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,6.30769230769231,0,"No","No"
2012,"Hepatitis C",250,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,275.153846153846,281,"No","No"
2012,"Hepatitis E",0,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,0.0769230769230769,0,"No","No"
2012,"Human Immunodeficiency Virus",17,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,17.0769230769231,17,"No","No"
2012,"Legionellosis",0,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,2.15384615384615,1,"No","No"
2012,"Listeriosis - Invasive",4,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,5.23076923076923,5,"No","No"
2012,"Lyme Disease - Confirmed",35,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,68.9230769230769,35,"No","No"
2012,"Lyme Disease - Probable",17,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,54,17,"No","No"
2012,"Lymphogranuloma Venereum",0,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,0.153846153846154,0,"No","No"
2012,"Malaria",3,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,3.07692307692308,3,"No","No"
2012,"Meningitis - Bacterial",0,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,1.84615384615385,2,"No","No"
2012,"Meningitis - Viral",39,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,10.8461538461538,6,"Yes","Yes"
2012,"Meningococcal Disease Invasive",3,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,3.92307692307692,4,"No","No"
2012,"Methicillin Resistant Staphylococcus Aureus",838,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,784.769230769231,838,"Yes","No"
2012,"Mumps",0,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,51.4615384615385,2,"No","No"
2012,"Pertussis",22,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,30.9230769230769,22,"No","No"
2012,"Pneumococcal Disease Invasive",51,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,41.6923076923077,49,"Yes","Yes"
2012,"Q-Fever",0,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,3,2,"No","No"
2012,"Rubella",0,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,0.0769230769230769,0,"No","No"
2012,"Salmonellosis",150,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,146.076923076923,145,"Yes","Yes"
2012,"Shellfish Poisoning",0,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,0.0769230769230769,0,"No","No"
2012,"Shigellosis",11,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,8.92307692307692,10,"Yes","Yes"
2012,"Syphilis - Infectious",68,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,30.2307692307692,22,"Yes","Yes"
2012,"Syphilis - Non-Infectious or Stage Pending",10,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,13.7692307692308,10,"No","No"
2012,"Tetanus",1,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,0.0769230769230769,0,"Yes","Yes"
2012,"Toxoplasmosis",0,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,1.38461538461538,1,"No","No"
2012,"Tuberculosis",8,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,7.15384615384615,8,"Yes","No"
2012,"Typhoid",0,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,1,1,"No","No"
2012,"Vancomycin Resistant Enterococcus",49,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,30.3076923076923,18,"Yes","Yes"
2012,"Verotoxigenic E.coli",18,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,12.8461538461538,14,"Yes","Yes"
2012,"West Nile Virus",0,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,0.230769230769231,0,"No","No"
2012,"Yersiniosis",3,8.39,2.35,1.82,21.03,2.24,-3.18,2.05,11.17,3.69,62.38,93.5,2.63,88.99,6.8,9.5,147.44,2.4,97.06,282.3,11.83,2.46153846153846,2,"Yes","Yes"
2013,"Acquired Immune Deficiency Syndrome",0,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,3.76923076923077,3,"No","No"
2013,"Acute Flaccid Paralysis",0,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,0.0769230769230769,0,"No","No"
2013,"Amebiasis",3,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,5.76923076923077,6,"No","No"
2013,"Botulism",0,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,0.0769230769230769,0,"No","No"
2013,"Campylobacteriosis",172,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,158.307692307692,159,"Yes","Yes"
2013,"Chlamydia",2466,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,2343.53846153846,2466,"Yes","No"
2013,"Clostridium difficile",677,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,337.230769230769,0,"Yes","Yes"
2013,"Creutzfeldt-Jakob Disease - Classic",1,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,1.38461538461538,1,"No","No"
2013,"Cryptosporidiosis",22,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,19.3076923076923,18,"Yes","Yes"
2013,"Cyclosporiasis",3,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,1.53846153846154,2,"Yes","Yes"
2013,"Encephalitis - Viral",0,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,0.923076923076923,1,"No","No"
2013,"Giardiasis",96,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,89.4615384615385,93,"Yes","Yes"
2013,"Gonorrhea",97,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,126.153846153846,113,"No","No"
2013,"Group A Streptococcal Disease Invasive",0,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,6.38461538461539,0,"No","No"
2013,"Group A Streptococcal Disease Invasive -> Severe",6,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,6.30769230769231,7,"No","No"
2013,"Group A Streptococcal Disease Invasive -> non-Severe",15,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,9.92307692307692,12,"Yes","Yes"
2013,"Group B Streptococcal Disease of the Newborn",3,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,2.15384615384615,2,"Yes","Yes"
2013,"Haemophilus influenzae Type b Invasive Disease",1,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,0.538461538461538,1,"Yes","No"
2013,"Hepatitis A",2,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,4.76923076923077,3,"No","No"
2013,"Hepatitis B - Acute",2,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,6,6,"No","No"
2013,"Hepatitis B - Chronic",13,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,9.61538461538461,11,"Yes","Yes"
2013,"Hepatitis B - Chronic or Unspecified",0,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,6.30769230769231,0,"No","No"
2013,"Hepatitis C",288,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,275.153846153846,281,"Yes","Yes"
2013,"Hepatitis E",0,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,0.0769230769230769,0,"No","No"
2013,"Human Immunodeficiency Virus",16,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,17.0769230769231,17,"No","No"
2013,"Legionellosis",2,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,2.15384615384615,1,"No","Yes"
2013,"Listeriosis - Invasive",8,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,5.23076923076923,5,"Yes","Yes"
2013,"Lyme Disease - Confirmed",121,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,68.9230769230769,35,"Yes","Yes"
2013,"Lyme Disease - Probable",35,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,54,17,"No","Yes"
2013,"Lymphogranuloma Venereum",0,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,0.153846153846154,0,"No","No"
2013,"Malaria",3,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,3.07692307692308,3,"No","No"
2013,"Meningitis - Bacterial",0,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,1.84615384615385,2,"No","No"
2013,"Meningitis - Viral",20,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,10.8461538461538,6,"Yes","Yes"
2013,"Meningococcal Disease Invasive",0,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,3.92307692307692,4,"No","No"
2013,"Methicillin Resistant Staphylococcus Aureus",791,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,784.769230769231,838,"Yes","No"
2013,"Mumps",2,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,51.4615384615385,2,"No","No"
2013,"Pertussis",4,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,30.9230769230769,22,"No","No"
2013,"Pneumococcal Disease Invasive",65,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,41.6923076923077,49,"Yes","Yes"
2013,"Q-Fever",0,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,3,2,"No","No"
2013,"Rubella",0,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,0.0769230769230769,0,"No","No"
2013,"Salmonellosis",169,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,146.076923076923,145,"Yes","Yes"
2013,"Shellfish Poisoning",0,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,0.0769230769230769,0,"No","No"
2013,"Shigellosis",1,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,8.92307692307692,10,"No","No"
2013,"Syphilis - Infectious",84,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,30.2307692307692,22,"Yes","Yes"
2013,"Syphilis - Non-Infectious or Stage Pending",23,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,13.7692307692308,10,"Yes","Yes"
2013,"Tetanus",0,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,0.0769230769230769,0,"No","No"
2013,"Toxoplasmosis",1,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,1.38461538461538,1,"No","No"
2013,"Tuberculosis",8,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,7.15384615384615,8,"Yes","No"
2013,"Typhoid",1,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,1,1,"No","No"
2013,"Vancomycin Resistant Enterococcus",43,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,30.3076923076923,18,"Yes","Yes"
2013,"Verotoxigenic E.coli",11,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,12.8461538461538,14,"No","No"
2013,"West Nile Virus",0,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,0.230769230769231,0,"No","No"
2013,"Yersiniosis",3,6.89,2.65,0.79,19.54,2.52,-5.02,2.43,15.03,4.92,64.67,96.29,3.24,95.67,10.97,10.18,104.29,10.06,105,314.53,9.13,2.46153846153846,2,"Yes","Yes"
2014,"Acquired Immune Deficiency Syndrome",2,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,3.76923076923077,3,"No","No"
2014,"Acute Flaccid Paralysis",1,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,0.0769230769230769,0,"Yes","Yes"
2014,"Amebiasis",3,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,5.76923076923077,6,"No","No"
2014,"Botulism",0,7.22,1.76,0.75,19.9,1.69,-5.16,1.55,14.93,2.74,81.13,107.58,2.77,101.7,9.8,9.98,104.29,5.96,97.06,318.71,8.59,0.0769230769230769,0,"No","No"
